"","CU_Name","x_bar","CI_0.025","CI_0.500","CI_0.975"
"1","Middle_Fraser",0.394893486310877,0.24859199949965,0.397838978331565,0.526479710869441
"2","Fraser_Canyon",0.627668210135857,0.424547064106052,0.636177935113201,0.78408448361309
"3","Lower_Thompson",0.375787430639696,0.162689422375705,0.379773838866289,0.559612033439537
"4","North_Thompson",0.498759275000973,0.368723109614089,0.50119821419964,0.612706598586747
"5","South_Thompson",0.411601815413348,0.225817043119634,0.416085192085592,0.572455484058181
